input	pcm	phbuf_hex_len	genphon_hex_len	phidx_count	pinyins
穕	0	0	0	0	 
穖	8866	0	0	0	 
穗	0	0	0	0	 
穘	0	0	0	0	 
穙	0	0	0	0	 
穚	0	0	0	0	 
穛	0	0	0	0	 
穜	0	0	0	0	 
穝	0	0	0	0	 
穞	0	0	0	0	 
穟	0	0	0	0	 
穠	0	0	0	0	 
穡	0	0	0	0	 
穢	0	0	0	0	 
穣	0	0	0	0	 
穤	0	0	0	0	 
穥	0	0	0	0	 
穦	0	0	0	0	 
穧	0	0	0	0	 
穨	0	0	0	0	 
穩	0	0	0	0	 
穪	0	0	0	0	 
穫	0	0	0	0	 
穬	0	0	0	0	 
穭	0	0	0	0	 
穮	0	0	0	0	 
穯	8591	0	0	0	 
穰	0	0	0	0	 
穲	0	0	0	0	 
穳	8877	0	0	0	 
穴	0	0	0	0	 
穵	9064	0	0	0	 
究	9757	0	0	0	 
穷	14586	0	0	0	 
穸	0	0	0	0	 
穼	0	0	0	0	 
穽	0	0	0	0	 
穾	9361	0	0	0	 
穿	11396	0	0	0	 
窀	0	0	0	0	 
窂	8888	0	0	0	 
窃	8756	0	0	0	 
窄	0	0	0	0	 
窅	8976	0	0	0	 
窆	9075	0	0	0	 
窈	0	0	0	0	 
窊	0	0	0	0	 
窋	0	0	0	0	 
窌	9009	0	0	0	 
窍	0	0	0	0	 
窎	0	0	0	0	 
窏	0	0	0	0	 
窐	9075	0	0	0	 
窑	8074	0	0	0	 
窒	0	0	0	0	 
窓	0	0	0	0	 
窔	13332	0	0	0	 
窕	9273	0	0	0	 
窘	0	0	0	0	 
窙	0	0	0	0	 
窚	0	0	0	0	 
窛	10780	0	0	0	 
窜	0	0	0	0	 
窞	10725	0	0	0	 
窟	0	0	0	0	 
窢	0	0	0	0	 
窣	0	0	0	0	 
窤	10241	0	0	0	 
窥	9867	0	0	0	 
窨	0	0	0	0	 
窪	0	0	0	0	 
窫	9702	0	0	0	 
窬	0	0	0	0	 
窮	0	0	0	0	 
窯	0	0	0	0	 
窰	0	0	0	0	 
窱	0	0	0	0	 
窲	8646	0	0	0	 
窳	0	0	0	0	 
窴	0	0	0	0	 
窵	0	0	0	0	 
窶	0	0	0	0	 
窷	0	0	0	0	 
窸	0	0	0	0	 
窹	0	0	0	0	 
窺	0	0	0	0	 
窻	0	0	0	0	 
窼	0	0	0	0	 
窽	0	0	0	0	 
窾	8998	0	0	0	 
窿	0	0	0	0	 
竀	0	0	0	0	 
竁	0	0	0	0	 
竂	0	0	0	0	 
竃	0	0	0	0	 
竄	0	0	0	0	 
竅	0	0	0	0	 
竆	0	0	0	0	 
竇	0	0	0	0	 
竈	0	0	0	0	 
竉	12991	0	0	0	 
竊	8327	0	0	0	 
立	0	0	0	0	 
竌	0	0	0	0	 
竍	0	0	0	0	 
竎	0	0	0	0	 
竏	0	0	0	0	 
竐	0	0	0	0	 
竑	0	0	0	0	 
竒	0	0	0	0	 
竓	0	0	0	0	 
竔	0	0	0	0	 
竕	9108	0	0	0	 
竖	0	0	0	0	 
竗	0	0	0	0	 
竘	8470	0	0	0	 
站	0	0	0	0	 
竚	0	0	0	0	 
竛	0	0	0	0	 
竜	0	0	0	0	 
竝	8602	0	0	0	 
竞	8349	0	0	0	 
竟	8514	0	0	0	 
章	0	0	0	0	 
竡	0	0	0	0	 
竢	9119	0	0	0	 
竣	0	0	0	0	 
竤	9031	0	0	0	 
童	9658	0	0	0	 
竦	0	0	0	0	 
竨	0	0	0	0	 
竩	0	0	0	0	 
竪	0	0	0	0	 
竫	0	0	0	0	 
竬	8316	0	0	0	 
竭	8932	0	0	0	 
端	0	0	0	0	 
竱	0	0	0	0	 
竲	0	0	0	0	 
竳	0	0	0	0	 
竴	0	0	0	0	 
竵	0	0	0	0	 
競	0	0	0	0	 
竷	0	0	0	0	 
竸	8932	0	0	0	 
竹	8932	0	0	0	 
竺	0	0	0	0	 
竻	0	0	0	0	 
竼	8646	0	0	0	 
竽	0	0	0	0	 
竾	8514	0	0	0	 
竿	0	0	0	0	 
笁	0	0	0	0	 
笂	8668	0	0	0	 
笃	8591	0	0	0	 
笄	0	0	0	0	 
笅	8052	0	0	0	 
笆	8954	0	0	0	 
笈	0	0	0	0	 
笉	8206	0	0	0	 
笊	10219	0	0	0	 
笋	0	0	0	0	 
笌	0	0	0	0	 
笍	0	0	0	0	 
笎	8745	0	0	0	 
笏	0	0	0	0	 
笐	9108	0	0	0	 
笑	0	0	0	0	 
笒	0	0	0	0	 
笓	10087	0	0	0	 
笔	0	0	0	0	 
笖	0	0	0	0	 
笗	0	0	0	0	 
笘	9031	0	0	0	 
笙	0	0	0	0	 
笚	8492	0	0	0	 
笛	0	0	0	0	 
笝	8712	0	0	0	 
笞	0	0	0	0	 
笟	8327	0	0	0	 
笠	0	0	0	0	 
笡	0	0	0	0	 
笢	0	0	0	0	 
笣	9317	0	0	0	 
笤	8734	0	0	0	 
笥	9009	0	0	0	 
符	8151	0	0	0	 
笨	0	0	0	0	 
笩	8470	0	0	0	 
笪	8745	0	0	0	 
笫	7942	0	0	0	 
第	8569	0	0	0	 
笮	0	0	0	0	 
笯	0	0	0	0	 
笰	8602	0	0	0	 
笱	0	0	0	0	 
笲	8943	0	0	0	 
笳	0	0	0	0	 
笴	0	0	0	0	 
笵	0	0	0	0	 
笶	0	0	0	0	 
笷	8899	0	0	0	 
笸	0	0	0	0	 
笹	8998	0	0	0	 
笺	8998	0	0	0	 
笼	8635	0	0	0	 
笾	0	0	0	0	 
笿	0	0	0	0	 
筀	0	0	0	0	 
筁	0	0	0	0	 
筂	0	0	0	0	 
筃	0	0	0	0	 
筄	9889	0	0	0	 
筅	0	0	0	0	 
筆	9757	0	0	0	 
筇	0	0	0	0	 
筈	8756	0	0	0	 
等	11814	0	0	0	 
筋	0	0	0	0	 
筍	0	0	0	0	 
筎	9064	0	0	0	 
筏	11077	0	0	0	 
筐	9031	0	0	0	 
筒	0	0	0	0	 
筓	8470	0	0	0	 
答	8646	0	0	0	 
策	8635	0	0	0	 
筘	0	0	0	0	 
筙	7887	0	0	0	 
筚	8767	0	0	0	 
筛	0	0	0	0	 
筜	8657	0	0	0	 
筝	0	0	0	0	 
筞	0	0	0	0	 
筟	9284	0	0	0	 
筠	0	0	0	0	 
筡	8899	0	0	0	 
筢	0	0	0	0	 
筣	0	0	0	0	 
筤	0	0	0	0	 
筥	12991	0	0	0	 
筦	0	0	0	0	 
筧	0	0	0	0	 
筨	0	0	0	0	 
筩	0	0	0	0	 
筪	0	0	0	0	 
筫	0	0	0	0	 
筬	0	0	0	0	 
筭	8349	0	0	0	 
筮	0	0	0	0	 
筯	0	0	0	0	 
筰	9713	0	0	0	 
筱	9053	0	0	0	 
筲	0	0	0	0	 
筳	0	0	0	0	 
筴	9163	0	0	0	 
筵	0	0	0	0	 
筶	8987	0	0	0	 
筷	9086	0	0	0	 
筹	8272	0	0	0	 
筻	0	0	0	0	 
筼	0	0	0	0	 
筽	9273	0	0	0	 
签	0	0	0	0	 
筿	9383	0	0	0	 
简	0	0	0	0	 
箂	0	0	0	0	 
箃	0	0	0	0	 
箄	7887	0	0	0	 
箅	0	0	0	0	 
箆	0	0	0	0	 
箇	0	0	0	0	 
箈	0	0	0	0	 
箉	0	0	0	0	 
箊	0	0	0	0	 
箋	0	0	0	0	 
箌	8327	0	0	0	 
箍	0	0	0	0	 
箎	0	0	0	0	 
箏	9174	0	0	0	 
箐	0	0	0	0	 
箑	0	0	0	0	 
箒	0	0	0	0	 
箓	8492	0	0	0	 
箔	8591	0	0	0	 
箕	0	0	0	0	 
箖	9449	0	0	0	 
算	0	0	0	0	 
箘	0	0	0	0	 
箙	0	0	0	0	 
箚	0	0	0	0	 
箛	9020	0	0	0	 
箜	9614	0	0	0	 
箝	0	0	0	0	 
箞	0	0	0	0	 
箟	0	0	0	0	 
箠	10890	0	0	0	 
管	0	0	0	0	 
箣	0	0	0	0	 
箤	0	0	0	0	 
箥	8569	0	0	0	 
箦	8888	0	0	0	 
箧	8272	0	0	0	 
箨	8074	0	0	0	 
箩	8459	0	0	0	 
箪	9317	0	0	0	 
箫	8470	0	0	0	 
箬	8800	0	0	0	 
箭	0	0	0	0	 
箯	0	0	0	0	 
箰	8800	0	0	0	 
箱	0	0	0	0	 
箲	0	0	0	0	 
箳	8657	0	0	0	 
箴	0	0	0	0	 
箵	0	0	0	0	 
箶	0	0	0	0	 
箷	8327	0	0	0	 
箸	0	0	0	0	 
箹	0	0	0	0	 
箺	0	0	0	0	 
箻	0	0	0	0	 
箼	0	0	0	0	 
箽	0	0	0	0	 
箾	0	0	0	0	 
箿	0	0	0	0	 
節	9493	0	0	0	 
篁	0	0	0	0	 
篂	0	0	0	0	 
篃	0	0	0	0	 
範	0	0	0	0	 
篅	9119	0	0	0	 
篆	9196	0	0	0	 
篇	0	0	0	0	 
篈	0	0	0	0	 
築	0	0	0	0	 
篊	0	0	0	0	 
篋	9229	0	0	0	 
篌	0	0	0	0	 
篍	0	0	0	0	 
篎	0	0	0	0	 
篏	0	0	0	0	 
篐	8855	0	0	0	 
篑	0	0	0	0	 
篒	8811	0	0	0	 
篓	0	0	0	0	 
篔	0	0	0	0	 
篕	0	0	0	0	 
篖	0	0	0	0	 
篗	0	0	0	0	 
篘	9999	0	0	0	 
篙	0	0	0	0	 
篛	0	0	0	0	 
篜	8239	0	0	0	 
篝	0	0	0	0	 
篞	0	0	0	0	 
篟	0	0	0	0	 
篠	9284	0	0	0	 
篡	0	0	0	0	 
篣	0	0	0	0	 
篤	8327	0	0	0	 
篥	7887	0	0	0	 
篦	0	0	0	0	 
篧	0	0	0	0	 
篨	0	0	0	0	 
篩	8954	0	0	0	 
篪	0	0	0	0	 
篫	0	0	0	0	 
篬	0	0	0	0	 
篭	8855	0	0	0	 
篮	0	0	0	0	 
篯	0	0	0	0	 
篰	8932	0	0	0	 
篱	12991	0	0	0	 
篳	0	0	0	0	 
篴	0	0	0	0	 
篵	0	0	0	0	 
篶	8965	0	0	0	 
篷	0	0	0	0	 
篸	0	0	0	0	 
篹	0	0	0	0	 
篺	0	0	0	0	 
篻	8184	0	0	0	 
篼	0	0	0	0	 
篽	8140	0	0	0	 
篾	0	0	0	0	 
篿	0	0	0	0	 
簀	0	0	0	0	 
簁	0	0	0	0	 
簂	0	0	0	0	 
簃	0	0	0	0	 
簄	0	0	0	0	 
簅	0	0	0	0	 
簆	8976	0	0	0	 
簇	0	0	0	0	 
簉	0	0	0	0	 
簊	8855	0	0	0	 
簋	8987	0	0	0	 
簌	0	0	0	0	 
簍	0	0	0	0	 
簎	8327	0	0	0	 
簏	0	0	0	0	 
簐	0	0	0	0	 
簑	0	0	0	0	 
簒	0	0	0	0	 
簓	0	0	0	0	 
簔	0	0	0	0	 
簕	8767	0	0	0	 
簖	0	0	0	0	 
簗	0	0	0	0	 
簘	0	0	0	0	 
簙	0	0	0	0	 
簚	0	0	0	0	 
簛	0	0	0	0	 
簜	0	0	0	0	 
簝	0	0	0	0	 
簞	8822	0	0	0	 
簟	0	0	0	0	 
簡	0	0	0	0	 
簢	0	0	0	0	 
簣	0	0	0	0	 
簤	0	0	0	0	 
簥	10879	0	0	0	 
簦	0	0	0	0	 
簩	8811	0	0	0	 
簪	0	0	0	0	 
簬	0	0	0	0	 
簭	0	0	0	0	 
簮	0	0	0	0	 
簯	0	0	0	0	 
簰	0	0	0	0	 
簱	0	0	0	0	 
簲	0	0	0	0	 
簳	0	0	0	0	 
簴	0	0	0	0	 
簵	0	0	0	0	 
簶	0	0	0	0	 
簷	8492	0	0	0	 
簸	0	0	0	0	 
簺	0	0	0	0	 
簻	0	0	0	0	 
簼	0	0	0	0	 
簽	0	0	0	0	 
簾	7755	0	0	0	 
簿	9405	0	0	0	 
籀	0	0	0	0	 
籃	0	0	0	0	 
籄	0	0	0	0	 
籅	0	0	0	0	 
籆	0	0	0	0	 
籇	0	0	0	0	 
籈	0	0	0	0	 
籉	0	0	0	0	 
籊	0	0	0	0	 
籋	0	0	0	0	 
籌	8954	0	0	0	 
籍	0	0	0	0	 
籎	0	0	0	0	 
籏	0	0	0	0	 
籐	0	0	0	0	 
籑	0	0	0	0	 
籒	0	0	0	0	 
籓	0	0	0	0	 
籔	0	0	0	0	 
籕	0	0	0	0	 
籖	0	0	0	0	 
籗	0	0	0	0	 
籘	0	0	0	0	 
籙	0	0	0	0	 
籚	0	0	0	0	 
籛	0	0	0	0	 
籜	0	0	0	0	 
籝	0	0	0	0	 
籞	0	0	0	0	 
籟	0	0	0	0	 
籠	0	0	0	0	 
籡	0	0	0	0	 
籢	0	0	0	0	 
籣	12991	0	0	0	 
籤	0	0	0	0	 
籥	0	0	0	0	 
籦	0	0	0	0	 
籧	0	0	0	0	 
籨	0	0	0	0	 
籩	0	0	0	0	 
籪	0	0	0	0	 
籫	0	0	0	0	 
籬	0	0	0	0	 
籭	0	0	0	0	 
籮	0	0	0	0	 
籯	0	0	0	0	 
籰	0	0	0	0	 
籱	0	0	0	0	 
籲	8690	0	0	0	 
米	8492	0	0	0	 
籴	0	0	0	0	 
籵	0	0	0	0	 
籶	0	0	0	0	 
籷	0	0	0	0	 
籸	0	0	0	0	 
籹	0	0	0	0	 
籺	10252	0	0	0	 
类	8745	0	0	0	 
籽	0	0	0	0	 
籾	0	0	0	0	 
籿	0	0	0	0	 
粀	0	0	0	0	 
粁	0	0	0	0	 
粂	0	0	0	0	 
粃	0	0	0	0	 
粄	0	0	0	0	 
粅	0	0	0	0	 
粆	0	0	0	0	 
粇	0	0	0	0	 
粈	9273	0	0	0	 
粉	0	0	0	0	 
粋	0	0	0	0	 
粌	0	0	0	0	 
粍	0	0	0	0	 
粎	0	0	0	0	 
粏	0	0	0	0	 
粐	8052	0	0	0	 
粑	8327	0	0	0	 
粒	0	0	0	0	 
粓	0	0	0	0	 
粔	8426	0	0	0	 
粕	0	0	0	0	 
粖	10725	0	0	0	 
粗	0	0	0	0	 
粙	0	0	0	0	 
粚	0	0	0	0	 
粛	8800	0	0	0	 
粜	8327	0	0	0	 
粝	9097	0	0	0	 
粞	8987	0	0	0	 
粟	0	0	0	0	 
粠	0	0	0	0	 
粡	8404	0	0	0	 
粢	0	0	0	0	 
粣	8063	0	0	0	 
粤	8448	0	0	0	 
粥	0	0	0	0	 
粦	0	0	0	0	 
粧	0	0	0	0	 
粨	0	0	0	0	 
粩	8756	0	0	0	 
粪	0	0	0	0	 
粬	0	0	0	0	 
粭	9559	0	0	0	 
粮	0	0	0	0	 
粯	0	0	0	0	 
粰	9559	0	0	0	 
粱	8943	0	0	0	 
粲	8789	0	0	0	 
粳	0	0	0	0	 
粴	0	0	0	0	 
粵	0	0	0	0	 
粶	0	0	0	0	 
粷	0	0	0	0	 
粸	8888	0	0	0	 
粹	0	0	0	0	 
粻	9427	0	0	0	 
粼	8635	0	0	0	 
粽	8789	0	0	0	 
精	0	0	0	0	 
粿	0	0	0	0	 
糀	9174	0	0	0	 
糁	0	0	0	0	 
糂	0	0	0	0	 
糃	0	0	0	0	 
糄	8866	0	0	0	 
糅	0	0	0	0	 
糆	9229	0	0	0	 
糇	9537	0	0	0	 
糈	0	0	0	0	 
糉	9350	0	0	0	 
糊	8811	0	0	0	 
糌	9196	0	0	0	 
糍	0	0	0	0	 
糎	0	0	0	0	 
糏	0	0	0	0	 
糐	0	0	0	0	 
糑	0	0	0	0	 
糒	0	0	0	0	 
糓	0	0	0	0	 
糔	10912	0	0	0	 
糕	9713	0	0	0	 
糗	0	0	0	0	 
糘	9020	0	0	0	 
糙	0	0	0	0	 
糛	8525	0	0	0	 
糜	0	0	0	0	 
糝	0	0	0	0	 
糞	8547	0	0	0	 
糟	9020	0	0	0	 
糠	0	0	0	0	 
糡	0	0	0	0	 
糢	0	0	0	0	 
糣	0	0	0	0	 
糤	0	0	0	0	 
糥	0	0	0	0	 
糦	0	0	0	0	 
糧	8404	0	0	0	 
糨	0	0	0	0	 
糩	0	0	0	0	 
糪	0	0	0	0	 
糫	0	0	0	0	 
糬	0	0	0	0	 
糭	12991	0	0	0	 
糮	8558	0	0	0	 
糯	0	0	0	0	 
糰	0	0	0	0	 
糱	0	0	0	0	 
糲	0	0	0	0	 
糳	0	0	0	0	 
糴	0	0	0	0	 
糵	0	0	0	0	 
糶	0	0	0	0	 
糷	8140	0	0	0	 
糸	0	0	0	0	 
糹	0	0	0	0	 
糺	8921	0	0	0	 
系	0	0	0	0	 
糼	0	0	0	0	 
糽	0	0	0	0	 
糾	0	0	0	0	 
糿	0	0	0	0	 
紀	0	0	0	0	 
紁	0	0	0	0	 
紂	0	0	0	0	 
紃	0	0	0	0	 
約	0	0	0	0	 
紅	0	0	0	0	 
紆	0	0	0	0	 
紇	0	0	0	0	 
紈	0	0	0	0	 
紉	8855	0	0	0	 
紊	0	0	0	0	 
紋	0	0	0	0	 
紌	0	0	0	0	 
納	0	0	0	0	 
紎	0	0	0	0	 
紏	0	0	0	0	 
紐	0	0	0	0	 
紑	0	0	0	0	 
紒	0	0	0	0	 
紓	0	0	0	0	 
純	0	0	0	0	 
紕	0	0	0	0	 
紖	0	0	0	0	 
紗	0	0	0	0	 
紘	0	0	0	0	 
紙	0	0	0	0	 
級	0	0	0	0	 
紛	0	0	0	0	 
紜	0	0	0	0	 
紝	0	0	0	0	 
紞	0	0	0	0	 
紟	8987	0	0	0	 
素	0	0	0	0	 
紡	9262	0	0	0	 
索	0	0	0	0	 
紣	0	0	0	0	 
紤	0	0	0	0	 
紥	0	0	0	0	 
紦	9526	0	0	0	 
紧	0	0	0	0	 
紩	0	0	0	0	 
紪	8745	0	0	0	 
紫	0	0	0	0	 
紬	0	0	0	0	 
紭	0	0	0	0	 
紮	8206	0	0	0	 
累	0	0	0	0	 
紱	0	0	0	0	 
紲	0	0	0	0	 
紳	0	0	0	0	 
紴	0	0	0	0	 
紵	0	0	0	0	 
紶	0	0	0	0	 
紷	0	0	0	0	 
紸	0	0	0	0	 
紹	0	0	0	0	 
紺	0	0	0	0	 
紻	0	0	0	0	 
紼	0	0	0	0	 
紽	0	0	0	0	 
紾	0	0	0	0	 
紿	0	0	0	0	 
絀	0	0	0	0	 
絁	0	0	0	0	 
終	0	0	0	0	 
絃	0	0	0	0	 
組	0	0	0	0	 
絅	0	0	0	0	 
絆	0	0	0	0	 
絇	0	0	0	0	 
絈	0	0	0	0	 
絉	0	0	0	0	 
絊	0	0	0	0	 
絋	0	0	0	0	 
経	0	0	0	0	 
絍	0	0	0	0	 
絎	0	0	0	0	 
絏	0	0	0	0	 
結	0	0	0	0	 
絑	0	0	0	0	 
絒	0	0	0	0	 
絓	0	0	0	0	 
絔	0	0	0	0	 
絕	0	0	0	0	 
絖	12991	0	0	0	 
絗	0	0	0	0	 
絘	0	0	0	0	 
絙	0	0	0	0	 
絚	0	0	0	0	 
絛	0	0	0	0	 
絜	0	0	0	0	 
絝	0	0	0	0	 
絞	0	0	0	0	 
絟	0	0	0	0	 
絠	0	0	0	0	 
絡	0	0	0	0	 
絢	0	0	0	0	 
絣	0	0	0	0	 
絤	0	0	0	0	 
絥	0	0	0	0	 
給	0	0	0	0	 
絧	0	0	0	0	 
絨	0	0	0	0	 
絩	0	0	0	0	 
絪	0	0	0	0	 
絫	0	0	0	0	 
絬	0	0	0	0	 
絭	8987	0	0	0	 
絮	0	0	0	0	 
絯	0	0	0	0	 
絰	0	0	0	0	 
統	0	0	0	0	 
絲	0	0	0	0	 
絳	0	0	0	0	 
絴	0	0	0	0	 
絵	0	0	0	0	 
絶	8591	0	0	0	 
絷	0	0	0	0	 
絸	0	0	0	0	 
絹	0	0	0	0	 
絺	0	0	0	0	 
絻	0	0	0	0	 
絼	0	0	0	0	 
絽	0	0	0	0	 
絾	0	0	0	0	 
絿	0	0	0	0	 
綀	0	0	0	0	 
綁	0	0	0	0	 
綂	0	0	0	0	 
綃	0	0	0	0	 
綄	0	0	0	0	 
綅	0	0	0	0	 
綆	0	0	0	0	 
綇	0	0	0	0	 
綈	0	0	0	0	 
綉	0	0	0	0	 
綊	0	0	0	0	 
綋	0	0	0	0	 
綌	0	0	0	0	 
綍	0	0	0	0	 
綎	0	0	0	0	 
綏	0	0	0	0	 
綐	0	0	0	0	 
綑	0	0	0	0	 
綒	0	0	0	0	 
經	0	0	0	0	 
綔	0	0	0	0	 
綕	0	0	0	0	 
綖	0	0	0	0	 
綗	0	0	0	0	 
綘	0	0	0	0	 
継	0	0	0	0	 
続	0	0	0	0	 
綛	0	0	0	0	 
綜	0	0	0	0	 
綝	0	0	0	0	 
綞	0	0	0	0	 
綟	0	0	0	0	 
綠	0	0	0	0	 
綡	0	0	0	0	 
綢	0	0	0	0	 
綣	0	0	0	0	 
綤	0	0	0	0	 
綥	9042	0	0	0	 
綦	0	0	0	0	 
綧	0	0	0	0	 
綨	0	0	0	0	 
綩	0	0	0	0	 
綪	0	0	0	0	 
綫	0	0	0	0	 
綬	0	0	0	0	 
維	9174	0	0	0	 
綮	0	0	0	0	 
綯	0	0	0	0	 
綰	0	0	0	0	 
綱	0	0	0	0	 
網	0	0	0	0	 
綳	0	0	0	0	 
綴	0	0	0	0	 
綵	0	0	0	0	 
綶	0	0	0	0	 
綷	0	0	0	0	 
綸	0	0	0	0	 
綹	0	0	0	0	 
綺	12991	0	0	0	 
綻	0	0	0	0	 
綼	0	0	0	0	 
綽	0	0	0	0	 
綾	0	0	0	0	 
綿	0	0	0	0	 
緀	0	0	0	0	 
緁	0	0	0	0	 
緂	0	0	0	0	 
緃	0	0	0	0	 
緄	0	0	0	0	 
緅	0	0	0	0	 
緆	0	0	0	0	 
緇	0	0	0	0	 
緈	0	0	0	0	 
緉	0	0	0	0	 
緊	0	0	0	0	 
緋	0	0	0	0	 
緌	0	0	0	0	 
緍	0	0	0	0	 
緎	0	0	0	0	 
総	0	0	0	0	 
緐	0	0	0	0	 
緑	0	0	0	0	 
緒	0	0	0	0	 
緓	0	0	0	0	 
緔	0	0	0	0	 
緕	0	0	0	0	 
緖	0	0	0	0	 
緗	0	0	0	0	 
緘	0	0	0	0	 
緙	0	0	0	0	 
線	0	0	0	0	 
緛	0	0	0	0	 
緜	0	0	0	0	 
緝	0	0	0	0	 
緞	0	0	0	0	 
緟	0	0	0	0	 
締	0	0	0	0	 
緡	0	0	0	0	 
緢	0	0	0	0	 
緣	0	0	0	0	 
緤	0	0	0	0	 
緥	0	0	0	0	 
緦	0	0	0	0	 
緧	0	0	0	0	 
編	0	0	0	0	 
緩	0	0	0	0	 
緪	0	0	0	0	 
緫	0	0	0	0	 
緬	0	0	0	0	 
緭	0	0	0	0	 
緮	0	0	0	0	 
緯	0	0	0	0	 
緰	0	0	0	0	 
緱	0	0	0	0	 
緲	0	0	0	0	 
緳	0	0	0	0	 
練	0	0	0	0	 
緵	0	0	0	0	 
緶	0	0	0	0	 
緷	0	0	0	0	 
緸	0	0	0	0	 
緹	0	0	0	0	 
緺	0	0	0	0	 
緻	0	0	0	0	 
緼	0	0	0	0	 
緽	0	0	0	0	 
緾	0	0	0	0	 
緿	0	0	0	0	 
縀	0	0	0	0	 
縁	0	0	0	0	 
縂	0	0	0	0	 
縃	0	0	0	0	 
縄	0	0	0	0	 
縅	0	0	0	0	 
縆	0	0	0	0	 
縇	0	0	0	0	 
縈	0	0	0	0	 
縉	0	0	0	0	 
縊	0	0	0	0	 
縋	0	0	0	0	 
縌	0	0	0	0	 
縍	0	0	0	0	 
縎	0	0	0	0	 
縏	0	0	0	0	 
縐	0	0	0	0	 
縑	0	0	0	0	 
縒	0	0	0	0	 
縓	0	0	0	0	 
縔	0	0	0	0	 
縕	0	0	0	0	 
縖	0	0	0	0	 
縗	0	0	0	0	 
縘	0	0	0	0	 
縙	0	0	0	0	 
縚	12991	0	0	0	 
縛	0	0	0	0	 
縜	0	0	0	0	 
縝	0	0	0	0	 
縞	0	0	0	0	 
縟	0	0	0	0	 
縠	0	0	0	0	 
縡	0	0	0	0	 
縢	0	0	0	0	 
縣	0	0	0	0	 
縤	0	0	0	0	 
縥	0	0	0	0	 
縦	0	0	0	0	 
縧	0	0	0	0	 
縨	0	0	0	0	 
縩	0	0	0	0	 
縪	0	0	0	0	 
縫	0	0	0	0	 
縬	0	0	0	0	 
縭	0	0	0	0	 
縮	0	0	0	0	 
縯	0	0	0	0	 
縰	0	0	0	0	 
縱	0	0	0	0	 
縲	0	0	0	0	 
縳	0	0	0	0	 
縴	0	0	0	0	 
縵	0	0	0	0	 
縶	0	0	0	0	 
縷	0	0	0	0	 
縸	0	0	0	0	 
縹	0	0	0	0	 
縺	8789	0	0	0	 
縻	0	0	0	0	 
縼	0	0	0	0	 
總	0	0	0	0	 
績	0	0	0	0	 
縿	0	0	0	0	 
繀	9614	0	0	0	 
繁	0	0	0	0	 
繂	0	0	0	0	 
繃	0	0	0	0	 
繄	0	0	0	0	 
繅	0	0	0	0	 
繆	9075	0	0	0	 
繇	0	0	0	0	 
繈	0	0	0	0	 
繉	0	0	0	0	 
繊	0	0	0	0	 
繋	0	0	0	0	 
繌	0	0	0	0	 
繍	0	0	0	0	 
繎	0	0	0	0	 
繏	0	0	0	0	 
繐	0	0	0	0	 
繑	0	0	0	0	 
繒	0	0	0	0	 
繓	0	0	0	0	 
織	0	0	0	0	 
繕	0	0	0	0	 
繖	0	0	0	0	 
繗	0	0	0	0	 
繘	0	0	0	0	 
繙	0	0	0	0	 
繚	0	0	0	0	 
繛	0	0	0	0	 
繜	0	0	0	0	 
繝	0	0	0	0	 
繞	0	0	0	0	 
繟	0	0	0	0	 
繠	0	0	0	0	 
繡	0	0	0	0	 
繢	0	0	0	0	 
繣	0	0	0	0	 
繤	0	0	0	0	 
繥	0	0	0	0	 
繦	0	0	0	0	 
繧	0	0	0	0	 
繨	0	0	0	0	 
繩	0	0	0	0	 
繪	0	0	0	0	 
繫	0	0	0	0	 
繬	0	0	0	0	 
繭	0	0	0	0	 
繮	0	0	0	0	 
繯	0	0	0	0	 
繰	0	0	0	0	 
繱	0	0	0	0	 
繲	0	0	0	0	 
繳	0	0	0	0	 
繴	0	0	0	0	 
繵	0	0	0	0	 
繶	0	0	0	0	 
繷	0	0	0	0	 
繸	0	0	0	0	 
繹	0	0	0	0	 
繺	0	0	0	0	 
繻	0	0	0	0	 
繼	0	0	0	0	 
繽	12991	0	0	0	 
繾	0	0	0	0	 
繿	0	0	0	0	 
纀	0	0	0	0	 
纁	9592	0	0	0	 
纂	0	0	0	0	 
纃	0	0	0	0	 
纄	0	0	0	0	 
纅	0	0	0	0	 
纆	0	0	0	0	 
纇	0	0	0	0	 
纈	0	0	0	0	 
纉	0	0	0	0	 
纊	0	0	0	0	 
纋	0	0	0	0	 
續	0	0	0	0	 
纍	0	0	0	0	 
纎	0	0	0	0	 
纏	0	0	0	0	 
纐	0	0	0	0	 
纑	0	0	0	0	 
纒	0	0	0	0	 
纓	0	0	0	0	 
纔	0	0	0	0	 
纕	0	0	0	0	 
纖	0	0	0	0	 
纗	0	0	0	0	 
纘	0	0	0	0	 
纙	0	0	0	0	 
纚	7942	0	0	0	 
纛	0	0	0	0	 
纜	0	0	0	0	 
纝	0	0	0	0	 
纞	14575	0	0	0	 
纟	9064	0	0	0	 
纠	8250	0	0	0	 
纡	10769	0	0	0	 
红	9504	0	0	0	 
纤	7898	0	0	0	 
纥	8063	0	0	0	 
约	8954	0	0	0	 
级	9020	0	0	0	 
纨	9185	0	0	0	 
纩	9680	0	0	0	 
纪	8789	0	0	0	 
纬	9482	0	0	0	 
纭	9988	0	0	0	 
纯	10362	0	0	0	 
纰	10120	0	0	0	 
纲	0	0	0	0	 
纴	8635	0	0	0	 
纵	8811	0	0	0	 
纶	10901	0	0	0	 
纷	8855	0	0	0	 
